account_id,segment,industry,plan_core,addon_finance_active,months_since_finance_activation,invoices_issued_count,nf_issued_count,ap_bills_created,ar_bills_created,bank_reconciliations_run,auto_rules_configured,finance_users_active,logins_total,finance_module_sessions,finance_related_tickets,avg_resolution_time_finance_tickets_min,ticket_topic_top,finance_addon_churned,account_total_churned,nps_finance,mrr_finance,os,browser
ACC-10184,SMB,Varejo,Pro,true,5,5,3,5,3,1,0,3,10,5,1,38,Erro NF-e,false,false,5,85.16,Linux,Chrome
ACC-10185,SMB,SaaS,Starter,true,15,7,2,1,5,1,1,0,6,5,1,14,Integração bancária,false,false,5,101.94,Windows,Firefox
ACC-10186,SMB,SaaS,Enterprise,false,18,3,5,1,4,2,1,2,5,6,2,23,Erro NF-e,false,false,1,64.95,Windows,Safari
ACC-10187,Enterprise,SaaS,Starter,true,1,9,0,1,6,6,1,2,12,5,1,52,Erro NF-e,false,false,5,0.00,Windows,Chrome
ACC-10188,Mid-market,Indústria,Starter,true,20,7,4,2,3,1,0,2,7,6,2,18,Suporte geral,true,false,3,0.00,Windows,Chrome
ACC-10189,Mid-market,Varejo,Pro,true,21,8,3,1,7,3,3,2,9,3,2,9,Integração bancária,false,false,4,111.96,Windows,Chrome
ACC-10190,Enterprise,Varejo,Enterprise,true,17,6,3,1,3,0,1,0,14,5,1,46,Bug de fatura,false,true,3,31.12,Windows,Chrome
ACC-10191,SMB,Serviços,Pro,true,3,2,3,3,8,1,1,2,16,5,0,30,Suporte geral,false,false,5,70.99,Windows,Chrome
ACC-10192,SMB,Serviços,Starter,false,23,4,1,1,5,5,0,3,11,5,0,45,Erro NF-e,false,false,2,61.61,Mac,Edge
ACC-10193,SMB,Varejo,Pro,false,1,6,3,4,3,1,1,5,11,2,0,45,Erro NF-e,false,false,0,162.65,Windows,Firefox
ACC-10194,SMB,Varejo,Starter,true,4,7,1,3,1,0,1,1,5,4,1,39,Integração bancária,false,false,5,16.22,Windows,Chrome
ACC-10195,Mid-market,Varejo,Starter,false,0,2,2,1,8,1,0,7,18,5,1,38,Bug de fatura,false,false,2,109.27,Windows,Edge
ACC-10196,Mid-market,Varejo,Starter,false,3,2,2,5,4,3,0,1,6,3,2,26,Dúvida de configuração,false,false,8,131.75,Windows,Firefox
ACC-10197,SMB,Varejo,Starter,true,3,3,3,6,4,3,1,1,13,4,2,32,Erro NF-e,false,false,9,97.11,Windows,Chrome
ACC-10198,SMB,Varejo,Starter,true,15,6,1,5,2,1,1,4,12,8,0,60,Suporte geral,false,false,2,43.63,Windows,Chrome
ACC-10199,Mid-market,Indústria,Starter,true,4,6,4,2,4,0,0,1,4,5,1,29,Integração bancária,false,false,2,86.41,Windows,Chrome
ACC-10200,SMB,Indústria,Pro,false,12,5,0,2,6,2,0,2,10,2,0,28,Bug de fatura,false,false,10,69.73,Windows,Edge
ACC-10201,SMB,Serviços,Pro,true,20,6,1,2,4,2,0,2,13,5,1,25,Integração bancária,false,false,10,62.12,Mac,Chrome
ACC-10202,SMB,Serviços,Starter,false,14,5,2,1,7,4,0,1,12,3,1,5,Integração bancária,false,false,8,103.55,Windows,Chrome
ACC-10203,Mid-market,Serviços,Starter,false,18,6,1,3,3,1,0,1,10,6,1,22,Dúvida de configuração,false,false,2,94.73,Windows,Chrome
ACC-10204,SMB,Varejo,Pro,true,14,1,2,7,3,5,1,3,14,4,1,37,Integração bancária,false,false,3,100.40,Mac,Chrome
ACC-10205,Mid-market,Varejo,Pro,false,6,5,1,4,2,1,1,1,10,6,0,37,Erro NF-e,false,false,7,101.75,Linux,Chrome
ACC-10206,SMB,Serviços,Starter,false,11,5,0,2,0,2,2,5,14,5,1,16,Erro NF-e,false,false,7,118.53,Windows,Chrome
ACC-10207,SMB,Serviços,Enterprise,true,2,7,2,4,5,1,1,1,10,11,1,7,Dúvida de configuração,true,false,7,83.87,Windows,Chrome
ACC-10208,SMB,Varejo,Pro,false,18,3,2,2,1,2,3,1,14,5,1,20,Integração bancária,false,false,10,114.43,Windows,Chrome
ACC-10209,Mid-market,Indústria,Pro,false,8,4,1,1,7,0,1,1,8,8,2,38,Dúvida de configuração,false,false,6,120.88,Windows,Chrome
ACC-10210,SMB,Serviços,Starter,false,8,5,0,4,5,1,1,3,11,2,1,26,Integração bancária,false,false,10,128.80,Windows,Firefox
ACC-10211,SMB,Varejo,Starter,true,0,6,3,2,1,1,0,0,10,6,0,20,Dúvida de configuração,false,false,9,180.68,Windows,Safari
ACC-10212,SMB,Varejo,Pro,false,2,3,1,2,2,2,0,5,14,7,1,23,Dúvida de configuração,false,false,0,146.31,Windows,Chrome
ACC-10213,SMB,Varejo,Enterprise,false,23,5,1,1,3,2,2,6,10,4,0,52,Dúvida de configuração,false,false,2,58.94,Windows,Chrome
ACC-10214,SMB,Serviços,Starter,false,3,4,1,1,4,2,0,3,13,7,0,33,Bug de fatura,false,false,6,73.85,Mac,Chrome
ACC-10215,Mid-market,Varejo,Pro,false,3,9,4,5,6,1,1,5,13,3,0,47,Dúvida de configuração,false,false,8,147.60,Windows,Chrome
ACC-10216,SMB,Varejo,Pro,false,4,3,3,5,4,1,1,1,8,8,0,45,Erro NF-e,false,false,10,118.43,Windows,Chrome
ACC-10217,SMB,SaaS,Starter,false,10,6,3,4,0,4,2,2,8,3,0,15,Bug de fatura,false,false,5,104.44,Windows,Firefox
ACC-10218,SMB,Serviços,Starter,true,14,8,3,4,4,4,1,5,12,7,2,20,Dúvida de configuração,false,false,8,86.66,Windows,Firefox
ACC-10219,SMB,SaaS,Starter,false,11,2,1,2,4,4,2,2,9,7,0,35,Erro NF-e,false,false,0,83.50,Linux,Firefox
ACC-10220,Mid-market,Serviços,Starter,true,5,8,3,4,2,2,0,2,10,2,1,30,Bug de fatura,false,false,0,0.33,Windows,Edge
ACC-10221,SMB,Varejo,Pro,false,17,8,0,7,1,2,3,2,11,7,1,55,Bug de fatura,true,false,5,63.90,Linux,Chrome
ACC-10222,Mid-market,Serviços,Enterprise,false,16,4,1,4,4,3,0,3,8,1,1,0,Suporte geral,false,false,3,175.64,Linux,Edge
ACC-10223,SMB,Varejo,Pro,true,14,5,2,1,6,4,0,3,5,5,0,12,Suporte geral,false,false,9,49.69,Windows,Chrome
ACC-10224,SMB,Indústria,Enterprise,true,2,3,6,4,2,0,1,1,6,7,1,28,Integração bancária,false,false,6,43.85,Windows,Safari
ACC-10225,SMB,SaaS,Starter,false,16,4,2,1,3,2,1,2,10,9,4,33,Suporte geral,false,false,0,104.22,Windows,Firefox
ACC-10226,SMB,Varejo,Starter,false,23,7,1,3,3,2,0,2,10,6,1,53,Bug de fatura,false,false,6,39.29,Windows,Chrome
ACC-10227,SMB,Varejo,Starter,true,14,4,3,2,5,3,0,2,14,7,3,26,Erro NF-e,false,false,0,67.79,Windows,Chrome
ACC-10228,SMB,Indústria,Starter,true,23,7,5,8,4,3,1,4,5,4,0,42,Dúvida de configuração,false,false,4,64.82,Windows,Firefox
ACC-10229,SMB,SaaS,Starter,true,2,4,1,4,3,1,1,1,8,4,2,51,Dúvida de configuração,false,false,6,117.49,Windows,Chrome
ACC-10230,Mid-market,SaaS,Pro,false,21,7,1,4,5,2,0,2,5,6,1,55,Dúvida de configuração,false,false,6,118.01,Windows,Edge
ACC-10231,Enterprise,SaaS,Pro,false,2,8,1,4,2,3,1,2,9,6,2,21,Erro NF-e,false,true,0,78.82,Mac,Safari
ACC-10232,Mid-market,Serviços,Enterprise,false,3,7,1,4,1,2,3,3,8,8,1,28,Dúvida de configuração,false,false,5,160.12,Mac,Firefox
ACC-10233,Enterprise,SaaS,Enterprise,false,10,4,1,3,4,2,0,1,17,4,3,17,Erro NF-e,false,false,7,170.97,Windows,Edge
ACC-10234,SMB,Serviços,Enterprise,false,12,4,0,3,4,2,0,0,15,4,2,34,Dúvida de configuração,false,false,7,0.00,Windows,Safari
ACC-10235,Enterprise,SaaS,Starter,false,20,7,2,3,4,1,3,5,11,4,0,42,Integração bancária,false,false,2,13.89,Windows,Chrome
ACC-10236,Mid-market,Indústria,Starter,false,20,4,2,3,4,1,1,1,8,4,0,45,Erro NF-e,false,false,4,121.98,Windows,Chrome
ACC-10237,SMB,Varejo,Starter,false,19,11,0,7,6,3,0,1,8,5,0,16,Suporte geral,false,true,0,23.50,Linux,Chrome
ACC-10238,Mid-market,Varejo,Pro,false,1,2,4,1,2,3,1,2,19,3,1,36,Erro NF-e,false,false,2,151.33,Mac,Chrome
ACC-10239,SMB,Serviços,Enterprise,false,14,6,2,3,3,0,2,1,15,3,2,71,Integração bancária,false,false,10,147.12,Mac,Firefox
ACC-10240,SMB,Serviços,Pro,true,21,5,5,4,2,2,1,5,6,4,0,47,Bug de fatura,true,false,0,134.19,Linux,Chrome
ACC-10241,SMB,Indústria,Starter,true,12,2,3,4,6,1,2,1,8,5,5,25,Dúvida de configuração,false,false,7,38.56,Mac,Firefox
ACC-10242,Mid-market,Varejo,Enterprise,false,9,5,4,1,3,3,2,5,10,6,1,42,Integração bancária,false,false,3,30.64,Windows,Firefox
ACC-10243,SMB,Serviços,Pro,false,19,3,2,6,1,2,1,2,10,7,0,49,Dúvida de configuração,false,false,5,66.38,Mac,Chrome
ACC-10244,SMB,Indústria,Starter,false,14,1,0,3,6,0,0,5,8,7,1,37,Bug de fatura,false,false,2,93.61,Windows,Chrome
ACC-10245,SMB,Varejo,Enterprise,false,0,4,3,2,1,2,1,2,15,3,0,6,Bug de fatura,false,false,6,70.11,Windows,Firefox
ACC-10246,SMB,Serviços,Pro,false,12,7,1,5,4,3,1,1,15,3,1,58,Erro NF-e,true,false,7,168.98,Windows,Chrome
ACC-10247,SMB,Serviços,Starter,false,21,4,2,1,5,1,4,4,5,7,2,0,Dúvida de configuração,false,false,2,96.66,Mac,Chrome
ACC-10248,SMB,Serviços,Enterprise,false,3,5,4,7,1,2,0,1,10,3,0,32,Dúvida de configuração,false,false,8,0.00,Windows,Edge
ACC-10249,SMB,Indústria,Starter,false,1,3,2,2,7,1,0,3,7,4,0,17,Dúvida de configuração,false,false,5,0.00,Windows,Firefox
ACC-10250,SMB,Serviços,Enterprise,false,22,6,2,2,2,3,1,1,10,3,1,13,Bug de fatura,false,false,9,80.71,Linux,Chrome
ACC-10251,SMB,SaaS,Starter,true,16,2,0,3,3,1,1,1,7,7,1,46,Integração bancária,false,false,8,103.54,Windows,Chrome
ACC-10252,Mid-market,SaaS,Pro,false,7,6,3,1,6,1,0,5,9,6,1,22,Bug de fatura,false,false,0,91.21,Windows,Chrome
ACC-10253,SMB,Varejo,Enterprise,true,17,8,1,2,6,3,1,0,8,2,1,35,Erro NF-e,false,false,5,128.78,Linux,Firefox
ACC-10254,Mid-market,SaaS,Starter,false,11,4,4,3,5,2,1,0,9,6,0,28,Erro NF-e,true,false,5,180.02,Windows,Chrome
ACC-10255,SMB,Varejo,Pro,false,4,5,2,4,2,0,0,1,11,9,0,35,Suporte geral,false,false,8,164.68,Mac,Chrome
ACC-10256,SMB,SaaS,Starter,true,22,5,4,3,1,0,1,1,10,3,0,38,Dúvida de configuração,false,false,4,82.99,Linux,Chrome
ACC-10257,Mid-market,Serviços,Starter,true,18,5,5,2,6,2,0,0,7,6,1,52,Dúvida de configuração,false,false,4,146.81,Mac,Firefox
ACC-10258,SMB,Varejo,Pro,false,17,5,1,1,2,0,0,2,9,3,0,5,Erro NF-e,true,false,2,161.43,Windows,Chrome
ACC-10259,SMB,Varejo,Starter,false,8,7,0,1,3,2,1,2,8,7,1,19,Integração bancária,false,false,4,126.34,Windows,Chrome
ACC-10260,Mid-market,Varejo,Starter,false,22,4,0,1,3,1,0,5,16,8,1,13,Erro NF-e,false,false,0,129.58,Windows,Chrome
ACC-10261,SMB,Serviços,Starter,true,23,2,2,5,5,3,1,2,6,8,2,28,Erro NF-e,false,false,8,103.34,Windows,Firefox
ACC-10262,SMB,Serviços,Starter,false,21,5,2,4,3,2,1,0,14,10,0,29,Erro NF-e,false,false,9,89.56,Windows,Chrome
ACC-10263,Mid-market,Serviços,Enterprise,false,10,4,1,4,6,4,2,4,6,5,1,32,Integração bancária,false,false,7,98.63,Windows,Chrome
ACC-10264,Mid-market,Varejo,Enterprise,false,10,3,1,4,4,0,0,2,13,5,1,70,Integração bancária,false,false,1,53.09,Windows,Firefox
ACC-10265,SMB,Indústria,Pro,false,20,7,3,2,2,2,1,4,7,8,0,25,Dúvida de configuração,false,false,5,0.00,Windows,Safari
ACC-10266,Mid-market,Varejo,Starter,false,17,8,1,0,6,2,0,3,9,4,1,21,Dúvida de configuração,false,false,10,209.55,Windows,Safari
ACC-10267,SMB,Varejo,Starter,false,15,6,5,2,4,1,1,3,19,7,1,22,Erro NF-e,true,false,2,41.72,Linux,Chrome
ACC-10268,Enterprise,Serviços,Pro,true,21,2,2,6,5,2,2,2,10,6,0,30,Erro NF-e,false,false,6,100.27,Windows,Firefox
ACC-10269,SMB,SaaS,Pro,false,7,2,0,2,4,2,1,1,17,5,0,57,Integração bancária,false,false,6,69.50,Windows,Chrome
ACC-10270,Mid-market,Indústria,Starter,false,18,4,3,1,4,1,0,1,11,3,1,62,Erro NF-e,false,false,1,180.75,Windows,Edge
ACC-10271,Mid-market,Varejo,Starter,true,9,9,3,4,6,4,2,4,6,1,1,71,Erro NF-e,false,false,10,83.18,Windows,Chrome
ACC-10272,SMB,Serviços,Enterprise,true,9,4,0,4,1,1,1,3,13,6,1,45,Integração bancária,false,false,9,97.77,Windows,Chrome
ACC-10273,SMB,SaaS,Pro,true,1,3,1,4,1,3,2,3,6,5,1,35,Dúvida de configuração,true,false,10,98.30,Windows,Firefox
ACC-10274,Mid-market,SaaS,Starter,true,5,3,1,1,3,3,3,0,18,5,0,28,Erro NF-e,false,true,2,120.14,Windows,Chrome
ACC-10275,SMB,Serviços,Pro,false,15,6,4,4,7,2,1,1,8,4,1,38,Bug de fatura,false,false,2,196.38,Windows,Safari
ACC-10276,SMB,Varejo,Pro,true,23,4,1,2,6,1,2,1,10,3,1,47,Erro NF-e,false,false,1,0.00,Windows,Chrome
ACC-10277,SMB,Varejo,Starter,true,1,8,3,1,5,0,1,3,9,4,1,21,Erro NF-e,true,false,5,210.92,Windows,Chrome
ACC-10278,SMB,Varejo,Starter,false,2,4,3,3,3,1,1,2,13,6,0,27,Integração bancária,false,false,3,100.36,Windows,Chrome
ACC-10279,Mid-market,Indústria,Starter,false,19,4,2,3,2,2,3,0,8,2,1,33,Integração bancária,false,false,0,35.15,Windows,Firefox
ACC-10280,Enterprise,Varejo,Starter,true,7,1,2,3,5,3,0,3,10,6,1,40,Dúvida de configuração,false,false,5,62.31,Windows,Safari
ACC-10281,Mid-market,Serviços,Pro,false,14,5,2,4,5,1,0,2,8,4,0,8,Erro NF-e,false,false,4,69.41,Windows,Chrome
ACC-10282,SMB,SaaS,Starter,false,15,5,2,5,7,1,0,0,12,8,1,18,Dúvida de configuração,false,false,8,104.49,Linux,Chrome
ACC-10283,SMB,Serviços,Pro,false,17,3,2,6,6,2,0,0,18,8,2,21,Integração bancária,false,false,9,99.85,Windows,Chrome
ACC-10284,Enterprise,Varejo,Starter,false,16,10,1,0,6,1,0,0,14,5,2,20,Suporte geral,false,false,8,106.92,Windows,Chrome
ACC-10285,Enterprise,Serviços,Starter,false,5,2,2,1,4,0,3,1,12,2,0,34,Bug de fatura,true,false,9,213.65,Windows,Chrome
ACC-10286,SMB,Serviços,Starter,false,23,2,1,2,2,0,3,2,8,6,3,18,Erro NF-e,false,false,3,52.82,Mac,Chrome
ACC-10287,Mid-market,SaaS,Pro,true,2,6,1,2,5,3,0,3,4,5,1,17,Erro NF-e,false,false,5,105.90,Windows,Chrome
ACC-10288,SMB,Varejo,Pro,false,17,6,2,2,3,2,2,4,8,6,1,26,Dúvida de configuração,false,false,6,198.69,Windows,Chrome
ACC-10289,SMB,SaaS,Starter,true,22,2,5,2,4,2,1,1,6,3,1,23,Suporte geral,false,false,7,95.46,Linux,Chrome
ACC-10290,Enterprise,Varejo,Pro,false,0,6,2,4,1,2,1,3,8,9,0,55,Erro NF-e,true,false,0,194.30,Windows,Firefox
ACC-10291,Mid-market,Serviços,Starter,true,19,1,4,2,5,2,1,1,10,7,1,24,Integração bancária,false,false,3,53.00,Windows,Chrome
ACC-10292,SMB,Serviços,Starter,true,10,7,0,4,3,5,0,0,9,1,0,14,Suporte geral,false,false,0,74.25,Windows,Firefox
ACC-10293,Mid-market,Varejo,Enterprise,false,19,3,2,3,3,0,1,1,9,8,2,30,Erro NF-e,false,false,8,79.77,Windows,Edge
ACC-10294,Mid-market,Serviços,Pro,false,7,4,1,2,6,3,1,1,7,6,0,32,Dúvida de configuração,false,false,3,115.23,Mac,Chrome
ACC-10295,SMB,Serviços,Starter,false,18,4,4,5,2,2,0,0,11,1,2,57,Erro NF-e,false,false,7,18.09,Mac,Chrome
ACC-10296,Mid-market,SaaS,Starter,false,6,3,3,0,4,3,1,0,14,4,0,28,Integração bancária,false,false,8,92.20,Windows,Firefox
ACC-10297,SMB,Varejo,Starter,true,1,3,4,3,5,1,0,8,12,6,3,31,Erro NF-e,false,false,5,114.51,Windows,Chrome
ACC-10298,Mid-market,Serviços,Starter,false,21,7,1,3,5,0,0,0,15,2,0,8,Integração bancária,true,false,1,74.96,Windows,Safari
ACC-10299,SMB,Serviços,Enterprise,false,6,7,2,2,5,1,0,1,10,6,1,24,Integração bancária,false,false,6,81.46,Linux,Chrome
ACC-10300,SMB,Indústria,Pro,false,2,8,1,3,3,2,1,0,18,6,3,35,Suporte geral,true,true,6,155.93,Windows,Chrome
ACC-10301,SMB,Varejo,Enterprise,true,21,4,1,2,5,4,0,0,11,5,0,50,Erro NF-e,false,false,8,52.63,Windows,Firefox
ACC-10302,SMB,Varejo,Enterprise,true,15,3,2,4,6,2,0,2,12,5,2,34,Dúvida de configuração,false,false,3,39.26,Windows,Chrome
ACC-10303,SMB,Varejo,Starter,false,1,8,1,0,2,1,2,2,9,4,1,22,Suporte geral,false,false,8,69.17,Windows,Firefox
ACC-10304,SMB,Serviços,Starter,false,8,3,1,4,6,1,1,4,12,8,0,37,Integração bancária,true,false,10,82.48,Windows,Firefox
ACC-10305,Mid-market,Varejo,Starter,false,2,2,0,4,5,3,1,5,3,10,0,29,Erro NF-e,false,false,6,47.12,Windows,Firefox
ACC-10306,Enterprise,SaaS,Starter,false,13,5,2,2,3,2,0,2,7,3,1,29,Bug de fatura,false,false,8,75.35,Windows,Chrome
ACC-10307,SMB,SaaS,Starter,false,19,4,3,3,2,2,1,1,12,5,1,49,Erro NF-e,false,false,6,16.57,Windows,Safari
ACC-10308,Mid-market,Varejo,Enterprise,false,9,1,3,0,4,2,0,0,14,5,3,26,Suporte geral,false,false,8,33.27,Windows,Chrome
ACC-10309,SMB,SaaS,Enterprise,false,0,5,4,3,2,1,0,1,10,9,2,53,Erro NF-e,false,false,8,49.07,Windows,Chrome
ACC-10310,SMB,Serviços,Enterprise,false,5,10,2,2,1,1,0,3,12,5,0,45,Suporte geral,true,false,5,148.52,Windows,Chrome
ACC-10311,SMB,Varejo,Pro,false,9,8,6,1,3,1,1,1,13,1,0,22,Erro NF-e,true,false,0,124.27,Windows,Chrome
ACC-10312,Enterprise,Serviços,Enterprise,true,23,2,3,0,2,4,0,5,9,3,1,27,Integração bancária,true,true,0,114.64,Windows,Chrome
ACC-10313,SMB,Serviços,Starter,false,3,4,1,3,5,2,1,1,16,3,1,2,Erro NF-e,false,false,10,43.69,Windows,Chrome
ACC-10314,Enterprise,Serviços,Pro,true,0,3,1,2,5,1,0,2,9,4,1,34,Erro NF-e,false,false,1,122.72,Mac,Chrome
ACC-10315,SMB,Serviços,Starter,true,14,10,2,5,3,1,2,0,11,4,1,3,Suporte geral,true,false,10,87.97,Mac,Chrome
ACC-10316,SMB,SaaS,Starter,true,12,6,3,3,4,0,0,2,16,5,0,35,Bug de fatura,true,false,8,42.96,Windows,Chrome
ACC-10317,SMB,Varejo,Starter,false,5,4,2,2,4,6,2,3,3,8,2,34,Integração bancária,false,false,9,269.37,Windows,Safari
ACC-10318,SMB,Serviços,Starter,false,20,3,2,5,4,1,2,1,7,6,0,40,Integração bancária,false,false,0,147.89,Windows,Firefox
ACC-10319,Mid-market,Serviços,Starter,true,5,2,0,3,3,0,0,2,12,9,2,27,Bug de fatura,false,false,9,86.32,Windows,Firefox
ACC-10320,Mid-market,Varejo,Starter,true,8,8,3,2,5,0,2,2,15,3,0,26,Integração bancária,false,false,5,110.92,Windows,Chrome
ACC-10321,SMB,SaaS,Starter,false,2,11,0,3,0,1,1,1,12,3,0,19,Integração bancária,false,false,10,174.30,Windows,Firefox
ACC-10322,SMB,Serviços,Pro,false,6,5,3,3,5,1,0,0,14,4,1,4,Integração bancária,false,false,4,123.63,Windows,Edge
ACC-10323,Mid-market,Varejo,Starter,false,12,4,1,7,7,1,2,1,8,5,1,16,Dúvida de configuração,true,false,6,97.70,Windows,Chrome
ACC-10324,SMB,Varejo,Pro,true,7,4,0,5,2,2,0,3,8,4,0,17,Erro NF-e,false,false,8,88.67,Mac,Firefox
ACC-10325,SMB,SaaS,Starter,false,21,3,3,4,2,2,0,2,11,3,0,38,Erro NF-e,true,false,5,94.14,Mac,Chrome
ACC-10326,SMB,SaaS,Pro,false,10,2,1,1,3,0,1,1,6,6,4,15,Erro NF-e,false,false,2,130.47,Windows,Chrome
ACC-10327,SMB,SaaS,Starter,false,3,6,1,5,6,3,1,0,12,8,0,31,Integração bancária,false,false,5,128.99,Linux,Chrome
ACC-10328,SMB,Varejo,Enterprise,false,4,4,5,4,5,5,2,2,7,5,1,37,Bug de fatura,false,false,9,74.98,Windows,Chrome
ACC-10329,Mid-market,Varejo,Starter,true,8,2,5,1,4,4,0,2,7,7,0,44,Integração bancária,false,false,5,78.33,Mac,Chrome
ACC-10330,SMB,Serviços,Starter,true,12,7,2,1,5,2,3,3,9,4,0,22,Integração bancária,false,false,8,129.73,Linux,Safari
ACC-10331,SMB,Varejo,Starter,false,21,3,4,5,4,2,2,6,14,8,0,36,Integração bancária,false,false,5,54.13,Windows,Chrome
ACC-10332,SMB,Serviços,Pro,false,13,2,0,1,3,6,0,2,14,5,3,29,Dúvida de configuração,false,false,6,250.13,Linux,Chrome
ACC-10333,SMB,Indústria,Enterprise,false,0,5,2,2,4,0,1,3,13,10,2,35,Erro NF-e,false,false,2,143.68,Mac,Safari
ACC-10334,SMB,Serviços,Enterprise,false,15,3,2,5,8,1,1,3,9,5,2,50,Dúvida de configuração,false,false,7,194.40,Mac,Chrome
ACC-10335,SMB,Serviços,Starter,true,6,4,2,2,7,0,0,2,11,5,1,11,Dúvida de configuração,false,false,4,34.40,Mac,Chrome
ACC-10336,Enterprise,Varejo,Enterprise,false,5,3,0,2,10,4,1,2,8,7,0,34,Erro NF-e,false,false,0,103.08,Windows,Chrome
ACC-10337,Mid-market,Varejo,Starter,true,9,3,2,2,4,2,0,2,8,9,1,26,Erro NF-e,false,false,3,115.36,Windows,Chrome
ACC-10338,Mid-market,Serviços,Starter,false,5,6,4,1,2,2,1,2,12,3,1,39,Integração bancária,false,false,1,84.53,Windows,Chrome
ACC-10339,Mid-market,Varejo,Enterprise,true,16,7,1,4,4,3,3,2,12,7,0,42,Erro NF-e,false,false,1,50.73,Mac,Edge
ACC-10340,Mid-market,Serviços,Starter,false,18,9,1,2,2,1,1,2,10,7,1,20,Dúvida de configuração,false,false,2,95.51,Windows,Chrome
ACC-10341,SMB,Varejo,Pro,false,9,4,2,1,5,3,1,1,8,7,1,14,Integração bancária,false,false,1,89.40,Windows,Firefox
ACC-10342,SMB,Varejo,Starter,true,12,7,4,3,3,2,1,3,11,4,2,59,Dúvida de configuração,false,false,1,120.90,Windows,Chrome
ACC-10343,Mid-market,Varejo,Pro,true,14,7,3,2,1,3,1,4,12,2,1,8,Integração bancária,false,false,8,202.32,Windows,Chrome
ACC-10344,Mid-market,Indústria,Starter,false,14,5,0,5,5,0,0,3,6,6,0,8,Erro NF-e,false,false,1,134.79,Windows,Chrome
ACC-10345,SMB,Serviços,Starter,false,15,4,1,5,2,2,0,3,6,8,2,16,Integração bancária,false,false,8,74.79,Mac,Firefox
ACC-10346,SMB,Varejo,Starter,false,18,4,4,5,3,2,1,1,11,7,1,31,Dúvida de configuração,false,false,5,176.17,Mac,Firefox
ACC-10347,SMB,Varejo,Starter,true,2,8,2,2,5,3,1,3,15,8,0,21,Integração bancária,false,false,8,0.00,Mac,Chrome
ACC-10348,SMB,SaaS,Enterprise,false,5,5,1,1,14,2,0,1,12,5,0,34,Suporte geral,true,false,10,154.11,Mac,Chrome
ACC-10349,SMB,SaaS,Pro,false,8,5,0,3,2,0,0,1,5,8,2,24,Erro NF-e,false,false,10,130.66,Windows,Chrome
ACC-10350,SMB,Serviços,Starter,false,8,5,1,5,7,4,0,1,11,5,1,39,Erro NF-e,false,false,6,13.06,Mac,Chrome
ACC-10351,SMB,Serviços,Pro,true,18,3,1,3,5,1,2,2,11,2,0,52,Erro NF-e,false,true,5,41.84,Windows,Chrome
ACC-10352,Mid-market,Indústria,Starter,true,23,9,1,2,2,1,0,2,10,8,0,24,Integração bancária,false,false,4,166.20,Windows,Chrome
ACC-10353,Enterprise,Varejo,Pro,true,22,5,1,3,1,3,2,3,9,5,0,36,Erro NF-e,false,false,6,39.77,Mac,Edge
ACC-10354,SMB,Varejo,Pro,true,7,2,0,4,5,0,0,2,10,5,3,0,Integração bancária,false,false,7,62.07,Windows,Safari
ACC-10355,SMB,Varejo,Starter,false,10,8,3,7,0,3,0,1,9,4,2,29,Dúvida de configuração,false,false,3,82.15,Mac,Chrome
ACC-10356,SMB,Serviços,Enterprise,true,1,5,1,1,7,3,1,3,9,3,2,21,Erro NF-e,false,false,6,82.72,Windows,Firefox
ACC-10357,SMB,Serviços,Starter,true,15,4,3,1,5,1,1,2,12,4,1,31,Integração bancária,false,false,10,86.99,Windows,Edge
ACC-10358,SMB,Varejo,Starter,true,4,5,3,7,1,4,0,4,7,7,1,38,Integração bancária,false,false,5,37.00,Windows,Chrome
ACC-10359,SMB,Varejo,Pro,true,5,3,3,5,4,4,1,1,13,3,0,0,Dúvida de configuração,true,false,10,55.53,Windows,Chrome
ACC-10360,Mid-market,Serviços,Starter,true,15,3,3,6,2,2,1,2,12,8,2,21,Erro NF-e,false,false,10,69.32,Windows,Chrome
ACC-10361,SMB,Indústria,Enterprise,false,1,6,1,4,0,2,1,0,9,3,1,26,Integração bancária,false,false,7,126.66,Windows,Firefox
ACC-10362,Mid-market,Varejo,Pro,false,13,3,3,1,4,4,2,2,8,7,2,48,Erro NF-e,false,false,8,96.21,Windows,Chrome
ACC-10363,SMB,Serviços,Pro,false,17,4,1,3,4,1,2,2,7,1,1,4,Dúvida de configuração,false,false,10,124.40,Windows,Chrome
ACC-10364,SMB,Varejo,Pro,false,1,6,3,5,1,2,1,1,12,6,1,67,Erro NF-e,false,false,7,156.85,Windows,Chrome
ACC-10365,Mid-market,Indústria,Starter,false,11,3,3,6,3,1,0,0,8,6,2,42,Dúvida de configuração,false,false,3,60.11,Mac,Firefox
ACC-10366,Enterprise,Serviços,Starter,false,19,5,4,2,5,0,1,2,12,5,0,43,Dúvida de configuração,false,false,0,122.76,Windows,Chrome
ACC-10367,SMB,SaaS,Starter,false,5,5,2,2,4,2,2,3,10,7,0,19,Bug de fatura,false,false,1,88.85,Windows,Safari
ACC-10368,SMB,SaaS,Enterprise,false,23,5,2,1,3,1,1,2,11,3,1,15,Bug de fatura,false,false,6,168.51,Mac,Chrome
ACC-10369,SMB,Varejo,Starter,false,17,3,3,3,7,5,0,1,9,3,0,7,Dúvida de configuração,true,false,7,57.86,Windows,Edge
